id,img_filename,sentence_target,sentence_distractor,relationship_target,relationship_distractor,subject,predicate,object,word_target,word_distractor,pos,open_images_split,result
1027,0b0d49e3d2294ca8.jpg,a boy is standing,a boy is sitting,"{'id': '61c4da14a4b47de1edad1afc', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.008125, 0.1225, 0.279375, 0.8766670000000001]}","{'id': '61c4da14a4b47de1edad1afa', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.55, 0.0, 0.37249999999999994, 0.999167]}",Boy,is,Stand,Stand,Sit,object,train,True
301,00ed5b6b7b63a9de.jpg,a woman is sitting,a man is sitting,"{'id': '61c4b313281ae3642ab883ab', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.465772, 0.285625, 0.35771800000000004, 0.7062499999999999]}","{'id': '61c4b313281ae3642ab883aa', 'Label1': 'Man', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.379866, 0.058125, 0.278523, 0.43062500000000004]}",Woman,is,Sit,Woman,Man,subject,train,True
100,28d5d30a2bf2c0e8.jpg,a man is standing,a woman is standing,"{'id': '61692914996c1a591221e26c', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.72, 0.066604, 0.28, 0.910882]}","{'id': '61692914996c1a591221e26d', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.389375, 0.303002, 0.28437499999999993, 0.646341]}",Man,is,Stand,Man,Woman,subject,test,True
168,b33faa7b5f9199c6.jpg,a girl is standing,a boy is standing,"{'id': '6169294b996c1a591224457c', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.481241, 0.095625, 0.19047600000000003, 0.30624999999999997]}","{'id': '6169294b996c1a5912244583', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.205628, 0.33625, 0.198412, 0.408125]}",Girl,is,Stand,Girl,Boy,subject,test,True
775,ca09bc0b5075849e.jpg,a man is walking,a man is sitting,"{'id': '61c4e279a4b47de1ed098c63', 'Label1': 'Man', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.00468, 0.126464, 0.134166, 0.70726]}","{'id': '61c4e279a4b47de1ed098c61', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.280811, 0.271663, 0.24493000000000004, 0.33255199999999996]}",Man,is,Walk,Walk,Sit,object,train,True
6,34e7ee069ddd7ac9.jpg,a man is wearing glasses,a man is holding a wine glass,"{'id': '61c4dbf3a4b47de1edc1bdf2', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.451562, 0.090625, 0.535938, 0.895833]}","{'id': '61c4dbf3a4b47de1edc1bdf3', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Wine glass', 'bounding_box': [0.03125, 0.132292, 0.482031, 0.763541]}",Man,wears,Glasses,Glasses,Wine glass,object,train,True
1152,0de6b2ef8558ec2a.jpg,a man is sitting,a man is standing,"{'id': '61c4da36a4b47de1edae8ff0', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.2375, 0.297917, 0.41093799999999997, 0.7000000000000001]}","{'id': '61c4da36a4b47de1edae8fef', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.33125, 0.097917, 0.653125, 0.775]}",Man,is,Sit,Sit,Stand,object,train,True
1181,16dfcc28a18955f6.jpg,a woman is standing,a woman is sitting,"{'id': '61c4da9fa4b47de1edb31ece', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.1675, 0.141509, 0.24749999999999997, 0.628302]}","{'id': '61c4da9fa4b47de1edb31ed1', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.345, 0.3, 0.51125, 0.6264149999999999]}",Woman,is,Stand,Stand,Sit,object,train,True
940,025a6afb25592b5f.jpg,a man is sitting,a man is standing,"{'id': '61c4d9a8a4b47de1eda85931', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.250625, 0.258945, 0.31562500000000004, 0.591337]}","{'id': '61c4d9a8a4b47de1eda85930', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.0, 0.0, 0.468125, 0.999058]}",Man,is,Sit,Sit,Stand,object,train,True
21,91b77794630301d5.jpg,a woman is wearing glasses,a man is wearing glasses,"{'id': '6169293d996c1a591223b20a', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.692187, 0.083333, 0.307813, 0.7625]}","{'id': '6169293d996c1a591223b20e', 'Label1': 'Man', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.23, 0.0, 0.77, 1.0]}",Woman,wears,Glasses,Woman,Man,subject,test,True
146,4fe7154ed5b339e3.jpg,a man is sitting,a girl is sitting,"{'id': '61692924996c1a59122293ac', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.317326, 0.096875, 0.39453800000000006, 0.626875]}","{'id': '61692924996c1a59122293ad', 'Label1': 'Girl', 'label': 'wears', 'Label2': 'Sun hat', 'bounding_box': [0.394679, 0.567647, 0.36141900000000005, 0.432353]}",Man,is,Sit,Man,Girl,subject,test,True
10,2ab4cdb19b8a65ba.jpg,a man is wearing glasses,a woman is wearing glasses,"{'id': '61692914996c1a591221e98b', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.368732, 0.117257, 0.566371, 0.880531]}","{'id': '61692914996c1a591221e98c', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.18125, 0.195122, 0.345, 0.804878]}",Man,wears,Glasses,Man,Woman,subject,test,True
739,67761a4f84e37ad8.jpg,a woman is walking,a woman is sitting,"{'id': '61c4de26a4b47de1edda0f8a', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.720351, 0.387695, 0.225476, 0.37109400000000003]}","{'id': '61c4de26a4b47de1edda0f87', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.415813, 0.396484, 0.33382100000000003, 0.41211000000000003]}",Woman,is,Walk,Walk,Sit,object,train,True
55,b3dd13c62e4d5f17.jpg,a woman is holding a microphone,a man is holding a microphone,"{'id': '6169294b996c1a5912244991', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Microphone', 'bounding_box': [0.022124, 0.264012, 0.723451, 0.735988]}","{'id': '6169294b996c1a5912244992', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.201689, 0.240625, 0.698874, 0.759375]}",Woman,holds,Microphone,Woman,Man,subject,test,True
1179,1285728f21757fb4.jpg,a man is standing,a man is sitting,"{'id': '61c4da6da4b47de1edb0edac', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.129375, 0.108593, 0.3225, 0.864967]}","{'id': '61c4da6da4b47de1edb0edad', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.37, 0.03305, 0.50875, 0.966006]}",Man,is,Stand,Stand,Sit,object,train,True
1121,10145a9c8767a573.jpg,a man is standing,a man is sitting,"{'id': '61c4da50a4b47de1edafb160', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.648438, 0.090411, 0.301562, 0.832877]}","{'id': '61c4da50a4b47de1edafb162', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.379687, 0.390868, 0.29374999999999996, 0.49589000000000005]}",Man,is,Stand,Stand,Sit,object,train,True
3,09b5c953c0a616d4.jpg,a woman is wearing glasses,a man is wearing glasses,"{'id': '61692907996c1a5912215490', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Sunglasses', 'bounding_box': [0.163359, 0.126068, 0.322137, 0.7286330000000001]}","{'id': '61692907996c1a5912215493', 'Label1': 'Man', 'label': 'is', 'Label2': 'Talk', 'bounding_box': [0.6, 0.177758, 0.38, 0.822242]}",Woman,wears,Glasses,Woman,Man,subject,test,True
67,969c236e1e6d3332.jpg,a man is wearing a hat,a man is wearing glasses,"{'id': '61c4e03ba4b47de1edf0e621', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Sun hat', 'bounding_box': [0.12, 0.047619, 0.51375, 0.882353]}","{'id': '61c4e03ba4b47de1edf0e625', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.565625, 0.348273, 0.3318749999999999, 0.5882350000000001]}",Man,wears,Sun hat,Sun hat,Glasses,object,train,True
1158,0e6f5f9e2d983853.jpg,a woman is sitting,a woman is standing,"{'id': '61c4da3ca4b47de1edaecfdb', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.725, 0.238095, 0.17375000000000007, 0.5957049999999999]}","{'id': '61c4da3ca4b47de1edaecfd9', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.299375, 0.116713, 0.24500000000000005, 0.33053299999999997]}",Woman,is,Sit,Sit,Stand,object,train,True
43,a275a19f00bd6c50.jpg,a woman is wearing a hat,a woman is wearing glasses,"{'id': '61c4e0c0a4b47de1edf68879', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Sun hat', 'bounding_box': [0.0, 0.326548, 0.425, 0.61408]}","{'id': '61c4e0c0a4b47de1edf68878', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.66875, 0.270568, 0.33125000000000004, 0.7116199999999999]}",Woman,wears,Sun hat,Sun hat,Glasses,object,train,True
936,023120acec4229d3.jpg,a girl is sitting,a girl is standing,"{'id': '61c4d9a6a4b47de1eda84283', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.2675, 0.085366, 0.25499999999999995, 0.692509]}","{'id': '61c4d9a6a4b47de1eda84282', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.211875, 0.33885, 0.32437499999999997, 0.609756]}",Girl,is,Sit,Sit,Stand,object,train,True
873,3980d145137a0736.jpg,a boy is sitting,a girl is sitting,"{'id': '61c4b59c281ae3642ad4f78b', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.04, 0.494167, 0.230625, 0.4625]}","{'id': '61c4b59c281ae3642ad4f78a', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.31625, 0.3375, 0.21437500000000004, 0.661667]}",Boy,is,Sit,Boy,Girl,subject,train,True
228,0ea6179976b9ec47.jpg,a man is wearing glasses,a woman is wearing glasses,"{'id': '61c4b3bb281ae3642abff85d', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.098881, 0.60875, 0.897388]}","{'id': '61c4b3bb281ae3642abff85f', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.58875, 0.16791, 0.41000000000000003, 0.830224]}",Man,wears,Glasses,Man,Woman,subject,train,True
894,002eba9a2809bcb2.jpg,a woman is sitting,a woman is standing,"{'id': '61c4d987a4b47de1eda6de3d', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.185741, 0.39625, 0.5375240000000001, 0.5175]}","{'id': '61c4d987a4b47de1eda6de3a', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.234522, 0.098125, 0.76454, 0.90125]}",Woman,is,Sit,Sit,Stand,object,train,True
103,896e85deda5b18c0.jpg,a woman is standing,a man is standing,"{'id': '6169293a996c1a5912238d40', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.0, 0.02375, 0.634304, 0.974375]}","{'id': '6169293a996c1a5912238d3f', 'Label1': 'Man', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.529935, 0.226875, 0.467638, 0.77125]}",Woman,is,Stand,Woman,Man,subject,test,True
872,25ff8a61a8e039ab.jpg,a girl is sitting,a boy is sitting,"{'id': '61c4b4c2281ae3642acb7c44', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.523333, 0.205, 0.44583399999999995, 0.7925000000000001]}","{'id': '61c4b4c2281ae3642acb7c45', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.0, 0.19375, 0.455833, 0.805]}",Girl,is,Sit,Girl,Boy,subject,train,True
1165,1479ccb670ba557c.jpg,a woman is standing,a woman is sitting,"{'id': '61c4da83a4b47de1edb1ee60', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.175, 0.106004, 0.34812499999999996, 0.878049]}","{'id': '61c4da83a4b47de1edb1ee62', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.57625, 0.381801, 0.375625, 0.6172610000000001]}",Woman,is,Stand,Stand,Sit,object,train,True
392,1cfc83c12fec6a75.jpg,a man is sitting,a woman is sitting,"{'id': '61c4b45e281ae3642ac7249c', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.108125, 0.478333, 0.35562499999999997, 0.40916699999999995]}","{'id': '61c4b45e281ae3642ac72491', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.05125, 0.296667, 0.18000000000000002, 0.6166659999999999]}",Man,is,Sit,Man,Woman,subject,train,True
150,1ccadf44cd91d064.jpg,a man is standing,a girl is standing,"{'id': '6169290f996c1a591221abe2', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.33625, 0.569167, 0.6637500000000001, 0.430833]}","{'id': '6169290f996c1a591221abe3', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.0, 0.0, 0.9975, 0.998333]}",Man,is,Stand,Man,Girl,subject,test,True
648,3b40649e9031e556.jpg,a woman is singing,a woman is sitting,"{'id': '61c4dc3aa4b47de1edc4cb9c', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sing', 'bounding_box': [0.4525, 0.146262, 0.10875000000000001, 0.63922]}","{'id': '61c4dc3aa4b47de1edc4cb94', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.5, 0.335861, 0.24375000000000002, 0.661972]}",Woman,is,Sing,Sing,Sit,object,train,True
851,a48f384b7dba2d2c.jpg,a woman is laying,a woman is sitting,"{'id': '61c4e0d6a4b47de1edf78778', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.0, 0.538333, 0.4925, 0.4608340000000001]}","{'id': '61c4e0d6a4b47de1edf78779', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.42875, 0.068333, 0.51, 0.911667]}",Woman,is,Lay,Lay,Sit,object,train,True
42,33f309769130245d.jpg,a woman is wearing glasses,a woman is wearing a hat,"{'id': '61c4dbe7a4b47de1edc13e80', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.07875, 0.206021, 0.51125, 0.793979]}","{'id': '61c4dbe7a4b47de1edc13e81', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Cowboy hat', 'bounding_box': [0.070625, 0.099718, 0.92875, 0.8993410000000001]}",Woman,wears,Glasses,Glasses,Sun hat,object,train,True
458,72857ee8efcd3bdd.jpg,a man is wearing a hat,a man is singing,"{'id': '61c4dea5a4b47de1eddf73e0', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Fedora', 'bounding_box': [0.384375, 0.23546, 0.53375, 0.762664]}","{'id': '61c4dea5a4b47de1eddf73de', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sing', 'bounding_box': [0.0, 0.197936, 0.39375, 0.801126]}",Man,wears,Sun hat,Sun hat,Sing,object,train,True
1287,18899776220d3700.jpg,a man is standing,a man is sitting,"{'id': '61c4dab1a4b47de1edb3eb6d', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.155469, 0.110417, 0.455468, 0.884375]}","{'id': '61c4dab1a4b47de1edb3eb6b', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.435156, 0.589583, 0.314063, 0.40937500000000004]}",Man,is,Stand,Stand,Sit,object,train,True
915,9caffb302110abde.jpg,a boy is standing,a girl is standing,"{'id': '61c4b9e9281ae3642a04dab9', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.487696, 0.0425, 0.462341, 0.936875]}","{'id': '61c4b9e9281ae3642a04dabb', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.032811, 0.2675, 0.6517529999999999, 0.6981249999999999]}",Boy,is,Stand,Boy,Girl,subject,train,True
873,7fe79389a2280c78.jpg,a man is laying,a man is sitting,"{'id': '61c4df3da4b47de1ede5f3a7', 'Label1': 'Man', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.330625, 0.414167, 0.65875, 0.5808329999999999]}","{'id': '61c4df3da4b47de1ede5f3a4', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.2, 0.125833, 0.20937499999999998, 0.4625]}",Man,is,Lay,Lay,Sit,object,train,True
304,03f4b95952e1edf4.jpg,a man is sitting,a woman is sitting,"{'id': '61c4b33c281ae3642aba5712', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.045028, 0.238125, 0.8377110000000001, 0.7112499999999999]}","{'id': '61c4b33c281ae3642aba5713', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.451219, 0.0, 0.5478430000000001, 0.999375]}",Man,is,Sit,Man,Woman,subject,train,True
836,2f4f94e7d1ce1303.jpg,a woman is sitting,a woman is laying,"{'id': '61c4dbb2a4b47de1edbefdd8', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.025625, 0.393333, 0.34249999999999997, 0.605834]}","{'id': '61c4dbb2a4b47de1edbefde2', 'Label1': 'Man', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.398125, 0.680833, 0.6012500000000001, 0.318334]}",Woman,is,Sit,Sit,Lay,object,train,True
437,0b357ebf26a5e6af.jpg,a man is standing,a man is wearing glasses,"{'id': '61c4da16a4b47de1edad3093', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.146646, 0.0, 0.814352, 0.992974]}","{'id': '61c4da16a4b47de1edad3097', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.106084, 0.332553, 0.48362, 0.6651050000000001]}",Man,is,Stand,Stand,Glasses,object,train,True
1256,13b9c4a723ba4b18.jpg,a woman is sitting,a woman is standing,"{'id': '61c4da7ba4b47de1edb18d7b', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.644993, 0.235625, 0.21391499999999997, 0.47062500000000007]}","{'id': '61c4da7ba4b47de1edb18d7c', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.270481, 0.384375, 0.172952, 0.46499999999999997]}",Woman,is,Sit,Sit,Stand,object,train,True
9,2505644ce13c7556.jpg,a woman is holding a wine glass,a woman is wearing glasses,"{'id': '61c4db3ca4b47de1edb9f4f9', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Wine glass', 'bounding_box': [0.04875, 0.235, 0.421875, 0.765]}","{'id': '61c4db3ca4b47de1edb9f4fb', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.31625, 0.224167, 0.5856250000000001, 0.768333]}",Woman,holds,Wine glass,Wine glass,Glasses,object,train,True
608,469e9c66585bc82f.jpg,a man is standing,a girl is standing,"{'id': '61c4b62e281ae3642adb593d', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.446875, 0.037348, 0.145625, 0.7385619999999999]}","{'id': '61c4b62e281ae3642adb593e', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.20375, 0.54155, 0.22312500000000002, 0.38095200000000007]}",Man,is,Stand,Man,Girl,subject,train,True
853,bf122d4bdd7fd74f.jpg,a boy is wearing glasses,a girl is wearing glasses,"{'id': '61c4bb65281ae3642a154f9b', 'Label1': 'Boy', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.0, 0.999056, 0.999375]}","{'id': '61c4bb65281ae3642a154f9c', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.0, 0.1225, 0.999056, 0.8768750000000001]}",Boy,wears,Glasses,Boy,Girl,subject,train,True
62,0eb02f6da071d09c.jpg,a man is sitting,a woman is sitting,"{'id': '61692909996c1a5912216ca4', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.703333, 0.303483, 0.296667, 0.6915420000000001]}","{'id': '61692909996c1a5912216c9f', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.0, 0.0, 0.44, 0.992537]}",Man,is,Sit,Man,Woman,subject,test,True
756,6f65f3c2b1b71bee.jpg,a woman is sitting,a woman is walking,"{'id': '61c4de82a4b47de1eddded1b', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.7325, 0.241667, 0.25312499999999993, 0.485]}","{'id': '61c4de82a4b47de1eddded1a', 'Label1': 'Man', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.318125, 0.019167, 0.265625, 0.6708329999999999]}",Woman,is,Sit,Sit,Walk,object,train,True
332,0a51d71d4a9c7414.jpg,a man is sitting,a woman is sitting,"{'id': '61c4b388281ae3642abdbf30', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.4325, 0.386667, 0.2925, 0.61]}","{'id': '61c4b388281ae3642abdbf33', 'Label1': 'Woman', 'label': 'at', 'Label2': 'Table', 'bounding_box': [0.0, 0.07, 0.4275, 0.9299999999999999]}",Man,is,Sit,Man,Woman,subject,train,True
119,ca72419e49dfb826.jpg,a woman is holding a camera,a woman is wearing glasses,"{'id': '61c4e27ea4b47de1ed09bc80', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Camera', 'bounding_box': [0.624375, 0.228125, 0.321875, 0.69]}","{'id': '61c4e27ea4b47de1ed09bc81', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.2275, 0.14625, 0.41437499999999994, 0.85375]}",Woman,holds,Camera,Camera,Glasses,object,train,True
931,04f9c6166336b19f.jpg,a woman is standing,a woman is sitting,"{'id': '61c4d9cba4b47de1eda9dce0', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.345, 0.159475, 0.21625000000000005, 0.6538459999999999]}","{'id': '61c4d9cba4b47de1eda9dcdb', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.274375, 0.459662, 0.1875, 0.5394]}",Woman,is,Stand,Stand,Sit,object,train,True
46,004652de7104abf5.jpg,a man is wearing glasses,a woman is wearing glasses,"{'id': '61c4b307281ae3642ab7ff09', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.316875, 0.295283, 0.32562499999999994, 0.7037739999999999]}","{'id': '61c4b307281ae3642ab7ff0d', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.0, 0.29434, 0.46875, 0.704717]}",Man,wears,Glasses,Man,Woman,subject,train,True
82,018d18f144a36be0.jpg,a man is wearing glasses,a man is wearing a scarf,"{'id': '61c4d99ea4b47de1eda7e086', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.429375, 0.241088, 0.3825, 0.7495310000000001]}","{'id': '61c4d99ea4b47de1eda7e08b', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Scarf', 'bounding_box': [0.21375, 0.41182, 0.2925, 0.5863039999999999]}",Man,wears,Glasses,Glasses,Scarf,object,train,True
173,128956c3f1c7ed2b.jpg,a woman is wearing glasses,a man is wearing glasses,"{'id': '61c4b3e9281ae3642ac1fbc3', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.275, 0.450833, 0.21625, 0.5483340000000001]}","{'id': '61c4b3e9281ae3642ac1fbc5', 'Label1': 'Man', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.455, 0.328333, 0.325625, 0.671667]}",Woman,wears,Glasses,Woman,Man,subject,train,True
258,0bb31a2908e86228.jpg,a man is laying,a woman is laying,"{'id': '61c4b39a281ae3642abe7bd1', 'Label1': 'Man', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.0175, 0.319199, 0.391875, 0.6596]}","{'id': '61c4b39a281ae3642abe7bcf', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.355, 0.156655, 0.30374999999999996, 0.5053]}",Man,is,Lay,Man,Woman,subject,train,True
758,70c441851799297f.jpg,a man is sitting,a man is walking,"{'id': '61c4de91a4b47de1edde964b', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.014167, 0.419476, 0.19333299999999998, 0.558052]}","{'id': '61c4de91a4b47de1edde964a', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.415833, 0.254682, 0.16333399999999998, 0.675405]}",Man,is,Sit,Sit,Walk,object,train,True
1010,06301c838fc79a59.jpg,a boy is sitting,a boy is standing,"{'id': '61c4d9d9a4b47de1edaa845b', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.126786, 0.034314, 0.341071, 0.955882]}","{'id': '61c4d9d9a4b47de1edaa8459', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.533929, 0.115196, 0.289285, 0.8529410000000001]}",Boy,is,Sit,Sit,Stand,object,train,True
367,01fbd133102a2985.jpg,a man is standing,a man is wearing glasses,"{'id': '61c4d9a4a4b47de1eda82354', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.343328, 0.499, 0.488756, 0.5]}","{'id': '61c4d9a4a4b47de1eda82346', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.375, 0.631184, 0.624]}",Man,is,Stand,Stand,Glasses,object,train,True
506,33f5cff012111ee2.jpg,a man is wearing a helmet,a man is standing,"{'id': '61c4dbe7a4b47de1edc1407a', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Bicycle helmet', 'bounding_box': [0.499172, 0.293125, 0.49999999999999994, 0.6637500000000001]}","{'id': '61c4dbe7a4b47de1edc1407c', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.110099, 0.236875, 0.222682, 0.5406249999999999]}",Man,wears,Bicycle helmet,Bicycle helmet,Stand,object,train,True
482,18694e1740fa2aad.jpg,a man is standing,a woman is standing,"{'id': '61c4b42c281ae3642ac4e687', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.034106, 0.021926, 0.5075040000000001, 0.977121]}","{'id': '61c4b42c281ae3642ac4e684', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.267394, 0.334604, 0.536153, 0.636797]}",Man,is,Stand,Man,Woman,subject,train,True
